customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID_172,Male,1,No,No,48,Yes,Fiber optic,No,No internet service,No,No internet service,No,No internet service,One year,No,Electronic check,67.072669857045,5993.429014639982,No
ID_173,Female,1,No,No,52,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Bank transfer,68.52325138073294,1999.3348850474458,No
ID_174,Female,1,No,No,28,Yes,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Credit card,52.65190057225428,3940.640357018276,No
ID_175,Female,1,No,Yes,16,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No,One year,Yes,Electronic check,41.200259665877375,5889.058999211327,No
ID_176,Male,1,No,Yes,16,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,56.366909842306086,3921.6661586660803,Yes
ID_177,Male,1,Yes,Yes,35,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,One year,No,Credit card,111.3400212356982,3719.0068436757538,No
ID_178,Male,1,Yes,Yes,17,No,No,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,29.423082972701902,6504.222836429247,No
ID_179,Male,1,Yes,No,52,No,No,Yes,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Mailed check,26.07285891177446,1382.5572636040902,No
ID_180,Male,1,No,No,12,No,Fiber optic,No,Yes,Yes,Yes,No,No internet service,One year,No,Credit card,31.44514139375532,3853.303318113161,No
ID_181,Male,0,Yes,Yes,48,No,DSL,No internet service,No,No internet service,Yes,No,No,One year,Yes,Mailed check,97.69775349473483,6596.759204961252,No
ID_182,Female,1,No,Yes,22,No,DSL,No internet service,Yes,No,No internet service,No,No,Two year,Yes,Mailed check,24.841644882968765,6777.502550087389,No
ID_183,Male,0,No,Yes,49,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,53.31652375485915,1034.3602394016095,Yes
ID_184,Male,1,No,Yes,52,No,No,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,62.485903516088065,6816.2080222458835,Yes
ID_185,Male,1,Yes,No,1,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No,Two year,Yes,Mailed check,70.71110972625117,196.01190550178023,No
ID_186,Female,0,Yes,No,66,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.319925136151934,6858.914293054305,No
ID_187,Male,1,Yes,Yes,64,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer,68.67653274121125,2191.66977795624,No
ID_188,Male,0,No,No,8,Yes,No,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,39.49243644102826,4667.531915243369,Yes
ID_189,Female,0,Yes,Yes,25,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card,29.787700292004786,176.07149480488516,No
ID_190,Male,0,No,Yes,66,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,Two year,No,Credit card,73.32962835820788,5878.792259487738,Yes
ID_191,Male,1,Yes,No,70,No,DSL,Yes,No,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card,94.41491966102434,3509.336164990167,No
ID_192,Male,1,Yes,Yes,51,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,113.47495399662745,6781.8208053495755,No
ID_193,Male,1,No,No,53,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,111.26595034907086,4488.6080178924285,No
ID_194,Male,0,No,Yes,15,Yes,Fiber optic,No,No internet service,No,No,No,Yes,One year,Yes,Bank transfer,59.89966262399338,6693.788821040842,No
ID_195,Female,0,Yes,No,50,No,No,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer,90.40577508768934,4932.150488769067,No
ID_196,Female,1,Yes,Yes,71,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Credit card,89.56202187658982,5992.370657199088,Yes
ID_197,Female,1,Yes,No,38,No,No,No,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,61.21056606735118,6009.014619723439,Yes
ID_198,Male,1,No,Yes,40,No,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,29.821040320445142,2048.6062645774414,Yes
ID_199,Male,1,No,Yes,66,No,No,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,58.20089152841973,4660.280190548126,No
ID_200,Male,1,Yes,No,39,No,No,Yes,No,Yes,No internet service,No,Yes,Two year,No,Mailed check,119.23578824437746,7003.520214225676,No
ID_201,Female,0,Yes,Yes,17,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,75.50346802792576,7043.124205096034,No
ID_202,Male,0,No,No,7,No,DSL,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer,54.13910062101581,3139.1904073931555,No
ID_203,Male,0,Yes,No,39,Yes,DSL,Yes,No,Yes,No internet service,Yes,Yes,Two year,Yes,Mailed check,94.38147768639253,2666.66340649033,Yes
ID_204,Female,1,No,Yes,68,Yes,DSL,Yes,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,88.63257920085216,5266.343300568834,Yes
ID_205,Male,0,No,Yes,35,Yes,No,No,Yes,No,No internet service,No,Yes,One year,No,Mailed check,77.87999120840828,6250.105381801097,No
ID_206,Female,0,No,Yes,51,No,No,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,83.74326055466466,380.2040865626816,No
ID_207,Female,0,No,Yes,47,Yes,DSL,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,78.49379101177132,838.1132359789326,No
ID_208,Female,0,No,No,36,No,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,115.62770317859362,6251.98277192349,No
ID_209,Male,0,No,Yes,64,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,70.91339323869269,3550.714096542766,No
ID_210,Male,1,Yes,Yes,13,No,No,No,No internet service,No,No internet service,No internet service,No,One year,No,Bank transfer,79.0190912971432,5374.420475076935,Yes
ID_211,Male,0,No,Yes,18,No,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,67.16549478491962,6580.871681604003,No
ID_212,Male,1,No,No,21,No,DSL,Yes,No internet service,No,No,No,No internet service,One year,No,Credit card,80.02222414552642,6078.740435588976,No
ID_213,Male,1,Yes,Yes,65,No,DSL,No,No internet service,No,No,No internet service,No internet service,One year,Yes,Mailed check,109.08269070976289,6496.770859765192,No
ID_214,Male,1,No,No,8,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,53.97545672232549,4159.652267566027,No
ID_215,Male,1,Yes,Yes,48,Yes,DSL,Yes,No,No internet service,No,No internet service,Yes,One year,No,Bank transfer,69.59028691425996,1346.402121520214,Yes
ID_216,Female,1,No,No,43,No,No,No,No internet service,No internet service,Yes,No,No internet service,Two year,Yes,Bank transfer,64.86109555090324,3840.715027574667,No
ID_217,Male,0,Yes,Yes,53,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,59.79772816131708,7709.979066300371,No
ID_218,Female,0,Yes,Yes,27,No,No,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,102.10372385239322,2513.082953526322,No
ID_219,Male,1,No,No,19,No,No,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,No,Mailed check,43.194516136859576,3412.24027927163,Yes
ID_220,Male,1,No,Yes,23,No,Fiber optic,No internet service,Yes,Yes,No,No,No,Month-to-month,No,Credit card,69.99180005626518,6146.934860779331,No
ID_221,Male,1,No,Yes,50,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card,112.46344134789473,700.189826849565,No
ID_222,Female,0,No,Yes,51,No,DSL,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer,36.12548234835127,6080.67268642716,Yes
ID_223,Female,1,Yes,No,43,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Two year,No,Mailed check,20.464448650465066,2266.2800866719726,No
ID_224,Female,0,Yes,Yes,51,No,DSL,Yes,No,Yes,No internet service,Yes,Yes,One year,No,Credit card,46.52235659425074,2211.8862502048796,Yes
ID_225,Female,1,Yes,No,69,Yes,DSL,No internet service,No internet service,Yes,Yes,No,No internet service,One year,Yes,Credit card,112.2311359915408,4701.143976180927,No
ID_226,Male,0,No,No,41,Yes,No,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card,28.762447360350535,2116.768402386579,No
ID_227,Female,1,Yes,No,11,Yes,No,No internet service,Yes,Yes,No,Yes,No,One year,No,Bank transfer,33.70744212455056,5165.12418207163,Yes
ID_228,Male,0,No,Yes,52,No,No,No,No internet service,Yes,No internet service,No,No,One year,No,Mailed check,52.033972195834956,7279.927781389567,Yes
ID_229,Male,1,No,No,23,No,No,No,Yes,No,No,No,No,One year,No,Bank transfer,96.9703631401586,3296.6105025058814,No
ID_230,Female,0,Yes,No,49,Yes,No,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,95.12807593102787,7554.071947499571,No
ID_231,Female,0,No,Yes,38,No,No,No,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,28.707028558899577,7543.87570480901,No
ID_232,Female,0,Yes,No,47,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,113.38422940365233,1739.7957089564682,No
ID_233,Female,0,No,No,7,No,DSL,No internet service,Yes,Yes,No internet service,Yes,No,Two year,Yes,Mailed check,43.881880989698544,3511.114146519815,No
ID_234,Female,0,Yes,Yes,66,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No,One year,Yes,Bank transfer,48.06367853443372,7921.900238256279,No
ID_235,Female,0,No,Yes,62,Yes,No,No,No internet service,Yes,No,No,No internet service,Two year,No,Bank transfer,58.641771192495455,1115.0780514233702,No
ID_236,Female,0,Yes,No,29,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,No,Electronic check,83.44927622863828,3855.2904600297966,No
ID_237,Female,1,Yes,Yes,38,Yes,No,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,72.13094518811457,3511.83904618673,No
ID_238,Male,1,No,Yes,33,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,112.8614900882684,6498.9562995005745,Yes
ID_239,Female,1,No,Yes,29,No,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,One year,Yes,Credit card,76.46206556873159,1380.4769826150984,No
ID_240,Female,1,Yes,No,23,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer,105.70370322423076,1849.92954498006,No
ID_241,Male,1,No,No,3,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card,27.820379987726344,1486.8709564168716,Yes
ID_242,Female,0,No,Yes,45,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card,105.59019634203935,1416.3758994285886,No
ID_243,Male,0,No,No,8,No,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,No,Credit card,39.771315176965786,2136.5174420520243,No
ID_244,Male,0,Yes,Yes,29,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,One year,No,Bank transfer,56.25546956901209,4272.944872013282,Yes
ID_245,Female,0,Yes,Yes,2,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,51.98866347588556,5684.449369332219,No
ID_246,Male,0,No,Yes,50,Yes,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,One year,Yes,Credit card,53.72815277128814,3104.4421419925484,Yes
ID_247,Male,1,No,Yes,65,No,DSL,Yes,No internet service,Yes,No,Yes,Yes,One year,Yes,Electronic check,111.86811018571913,3625.2117188196235,No
ID_248,Male,1,Yes,Yes,20,No,No,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,64.15937225136912,6359.908494026268,No
ID_249,Male,1,No,No,52,Yes,DSL,No internet service,Yes,No,No,No internet service,No,One year,No,Credit card,46.79682302063827,4249.225835245499,No
ID_250,Female,1,Yes,No,37,No,No,Yes,No,No internet service,No internet service,Yes,Yes,One year,No,Credit card,49.44020031965934,4759.244060850949,No
ID_251,Male,0,No,No,27,Yes,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,100.33364538875671,4191.991154602689,No
ID_252,Female,0,No,No,47,Yes,DSL,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,73.91143022269407,6338.814671064138,Yes
ID_253,Male,0,No,Yes,6,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,64.9497119076567,1549.506717882626,No
ID_254,Male,1,Yes,Yes,60,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,Credit card,112.68138856801197,7851.889580096619,Yes
ID_255,Male,0,Yes,No,45,Yes,No,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,113.00077006242326,7047.483507063389,No
ID_256,Male,1,Yes,No,44,No,Fiber optic,No,No internet service,No,Yes,No internet service,No,Two year,No,Bank transfer,95.61182433652236,3262.055376334808,No
ID_257,Female,0,Yes,Yes,18,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,71.80065139745642,3379.226065874571,No
ID_258,Female,0,No,Yes,65,Yes,DSL,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,31.661164006408377,6807.051510865355,No
ID_259,Male,1,No,Yes,25,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,No,Two year,No,Mailed check,90.79498349463903,3619.960585775829,No
ID_260,Male,0,Yes,No,27,No,DSL,Yes,No,No,No internet service,Yes,Yes,Two year,Yes,Credit card,101.51123311575937,4114.490201442031,No
ID_261,Female,0,No,Yes,7,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card,105.20416673564426,5993.209983826514,No
ID_262,Male,1,No,Yes,44,No,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card,78.1865275019353,3165.1198562830427,Yes
ID_263,Male,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,81.68390909165925,3686.749423834753,No
ID_264,Male,1,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer,90.92909415905157,393.2394961748478,Yes
ID_265,Female,0,No,No,36,Yes,No,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Credit card,107.3928874731844,1152.1227592768869,Yes
ID_266,Female,0,Yes,Yes,19,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,24.54239082802622,3723.4092863812716,Yes
ID_267,Female,0,No,Yes,6,No,DSL,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Credit card,76.32219456068779,460.7494531330577,Yes
ID_268,Male,0,No,No,25,No,No,No internet service,Yes,No,No,No internet service,Yes,Two year,Yes,Bank transfer,56.90961975724799,2525.404166767552,No
ID_269,Male,0,No,Yes,31,No,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,103.31592276068315,3554.228094892676,No
ID_270,Female,0,Yes,Yes,9,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,One year,Yes,Electronic check,33.38111416135651,902.7771165035649,No
ID_271,Female,0,Yes,Yes,37,Yes,DSL,No internet service,No,Yes,No,No,Yes,One year,No,Bank transfer,110.97013553862526,616.071728707274,No
ID_272,Female,0,No,No,27,No,No,No internet service,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Credit card,32.400661172144844,228.61517235275662,No
ID_273,Female,1,No,No,13,Yes,No,No internet service,No,No,No,No,Yes,Month-to-month,No,Credit card,28.93267066204445,3934.0487830417287,No
ID_274,Male,1,No,Yes,41,No,No,No,No,Yes,No,No internet service,No internet service,One year,No,Electronic check,54.649919452265145,1259.9973802120408,No
ID_275,Female,0,Yes,Yes,66,Yes,DSL,No internet service,No,No internet service,Yes,No,Yes,One year,Yes,Electronic check,119.47242126874279,5539.912919866204,Yes
ID_276,Male,0,Yes,Yes,24,Yes,No,Yes,Yes,No,No internet service,Yes,Yes,One year,No,Electronic check,83.3802721551947,3994.229978860911,Yes
ID_277,Female,1,Yes,Yes,44,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,22.643856910666877,249.60291350185838,Yes
ID_278,Male,0,No,No,60,Yes,DSL,No internet service,No internet service,No internet service,No,No,No,One year,No,Mailed check,44.92644395181365,566.3749054267234,No
ID_279,Female,0,No,No,9,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,Yes,One year,Yes,Bank transfer,34.91653857291859,7350.489697209716,No
ID_280,Female,1,No,Yes,2,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Credit card,20.10042410870408,1082.244608703722,No
ID_281,Female,0,No,Yes,56,No,No,No internet service,No,No,Yes,Yes,Yes,Two year,No,Credit card,71.4940771013357,6082.859695655343,No
ID_282,Female,0,No,No,30,No,DSL,No internet service,No,No,No,No internet service,Yes,Two year,No,Bank transfer,58.11076709159331,2045.544306577499,No
ID_283,Male,1,Yes,Yes,22,Yes,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,One year,Yes,Credit card,81.32802423389265,2640.3743149182956,No
ID_284,Female,0,No,No,13,No,DSL,Yes,Yes,Yes,Yes,No internet service,No,Two year,No,Credit card,41.63642309906402,295.8480686854108,Yes
ID_285,Male,0,No,Yes,71,No,Fiber optic,No,No internet service,No internet service,Yes,No,No,Month-to-month,No,Electronic check,103.10530865841903,4493.573737443252,No
ID_286,Male,1,No,No,16,Yes,DSL,No,No,Yes,No,No internet service,No internet service,Two year,No,Credit card,58.31631561790625,3789.6515864431994,No
ID_287,Male,0,Yes,Yes,45,Yes,No,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,68.29046967196982,5985.140878805879,Yes
ID_288,Male,1,No,Yes,65,No,DSL,Yes,No,No internet service,No,No internet service,No,Two year,Yes,Bank transfer,93.24859389561588,7254.945471035601,No
